Type	Shape	Chr	Start	End	color
cCREs w/o Repeats	circle	4	119734013	119734037	ff6600
cCREs w/o Repeats	circle	4	120667382	120667408	ff6600
cCREs w/o Repeats	circle	4	120855020	120855045	ff6600
cCREs w/o Repeats	circle	4	12113346	12113371	ff6600
cCREs w/o Repeats	circle	4	12124286	12124311	ff6600
cCREs w/o Repeats	circle	4	123233786	123233811	ff6600
cCREs w/o Repeats	circle	4	123663989	123664014	ff6600
cCREs w/o Repeats	circle	4	124882281	124882310	ff6600
cCREs w/o Repeats	circle	4	124987182	124987212	ff6600
cCREs w/o Repeats	circle	4	126286792	126286818	ff6600
cCREs w/o Repeats	circle	4	126325439	126325459	ff6600
cCREs w/o Repeats	circle	4	126468981	126469015	ff6600
cCREs w/o Repeats	circle	4	126735926	126735952	ff6600
cCREs w/o Repeats	circle	4	127168471	127168498	ff6600
cCREs w/o Repeats	circle	4	127314061	127314097	ff6600
cCREs w/o Repeats	circle	4	127988955	127988976	ff6600
cCREs w/o Repeats	circle	4	129136998	129137036	ff6600
cCREs w/o Repeats	circle	4	129248484	129248526	ff6600
cCREs w/o Repeats	circle	4	129287506	129287555	ff6600
cCREs w/o Repeats	circle	4	129984685	129984711	ff6600
cCREs w/o Repeats	circle	4	130793088	130793121	ff6600
cCREs w/o Repeats	circle	4	131921440	131921472	ff6600
cCREs w/o Repeats	circle	4	133251209	133251240	ff6600
cCREs w/o Repeats	circle	4	133497793	133497819	ff6600
cCREs w/o Repeats	circle	4	136637695	136637723	ff6600
cCREs w/o Repeats	circle	4	137276959	137277001	ff6600
cCREs w/o Repeats	circle	4	13743741	13743765	ff6600
cCREs w/o Repeats	circle	4	137468713	137468747	ff6600
cCREs w/o Repeats	circle	4	137707528	137707551	ff6600
cCREs w/o Repeats	circle	4	138250404	138250436	ff6600
cCREs w/o Repeats	circle	4	138454183	138454237	ff6600
cCREs w/o Repeats	circle	4	138913586	138913628	ff6600
cCREs w/o Repeats	circle	4	139575028	139575052	ff6600
cCREs w/o Repeats	circle	4	140246559	140246593	ff6600
cCREs w/o Repeats	circle	4	141421989	141422012	ff6600
cCREs w/o Repeats	circle	4	141600085	141600115	ff6600
cCREs w/o Repeats	circle	4	142014760	142014791	ff6600
cCREs w/o Repeats	circle	4	145640898	145640921	ff6600
cCREs w/o Repeats	circle	4	146067492	146067515	ff6600
cCREs w/o Repeats	circle	4	147275717	147275740	ff6600
cCREs w/o Repeats	circle	4	147738842	147738865	ff6600
cCREs w/o Repeats	circle	4	148130532	148130551	ff6600
cCREs w/o Repeats	circle	4	148130995	148131024	ff6600
cCREs w/o Repeats	circle	4	152120485	152120510	ff6600
cCREs w/o Repeats	circle	4	153482874	153482906	ff6600
cCREs w/o Repeats	circle	4	154025987	154026023	ff6600
cCREs w/o Repeats	circle	4	154958597	154958643	ff6600
cCREs w/o Repeats	circle	4	155397853	155397881	ff6600
cCREs w/o Repeats	circle	4	20041896	20041991	ff6600
cCREs w/o Repeats	circle	4	32982935	32982996	ff6600
cCREs w/o Repeats	circle	4	40473451	40473487	ff6600
cCREs w/o Repeats	circle	4	41640499	41640518	ff6600
cCREs w/o Repeats	circle	4	42917105	42917132	ff6600
cCREs w/o Repeats	circle	4	43506830	43506851	ff6600
cCREs w/o Repeats	circle	4	43524401	43524418	ff6600
cCREs w/o Repeats	circle	4	43631312	43631356	ff6600
cCREs w/o Repeats	circle	4	43875948	43875975	ff6600
cCREs w/o Repeats	circle	4	46343547	46343586	ff6600
cCREs w/o Repeats	circle	4	48540291	48540322	ff6600
cCREs w/o Repeats	circle	4	48585343	48585383	ff6600
cCREs w/o Repeats	circle	4	53440786	53440827	ff6600
cCREs w/o Repeats	circle	4	53779581	53779620	ff6600
cCREs w/o Repeats	circle	4	55531754	55531776	ff6600
cCREs w/o Repeats	circle	4	5643951	5643996	ff6600
cCREs w/o Repeats	circle	4	57143062	57143098	ff6600
cCREs w/o Repeats	circle	4	68954597	68954618	ff6600
cCREs w/o Repeats	circle	4	78211918	78211944	ff6600
cCREs w/o Repeats	circle	4	81442606	81442627	ff6600
cCREs w/o Repeats	circle	4	82506911	82506938	ff6600
cCREs w/o Repeats	circle	4	88438952	88438971	ff6600
cCREs w/o Repeats	circle	5	100159177	100159206	ff6600
cCREs w/o Repeats	circle	5	102070131	102070155	ff6600
cCREs w/o Repeats	circle	5	103425561	103425588	ff6600
cCREs w/o Repeats	circle	5	106574204	106574225	ff6600
cCREs w/o Repeats	circle	5	110100526	110100548	ff6600
cCREs w/o Repeats	circle	5	110342738	110342768	ff6600
cCREs w/o Repeats	circle	5	110544245	110544268	ff6600
cCREs w/o Repeats	circle	5	110880248	110880276	ff6600
cCREs w/o Repeats	circle	5	110979428	110979474	ff6600
cCREs w/o Repeats	circle	5	112217473	112217508	ff6600
cCREs w/o Repeats	circle	5	112394457	112394483	ff6600
cCREs w/o Repeats	circle	5	113015160	113015189	ff6600
cCREs w/o Repeats	circle	5	113800481	113800511	ff6600
cCREs w/o Repeats	circle	5	115429878	115429909	ff6600
cCREs w/o Repeats	circle	5	115436453	115436481	ff6600
cCREs w/o Repeats	circle	5	115731620	115731652	ff6600
cCREs w/o Repeats	circle	5	118169542	118169575	ff6600
cCREs w/o Repeats	circle	5	120432206	120432236	ff6600
cCREs w/o Repeats	circle	5	120711059	120711096	ff6600
cCREs w/o Repeats	circle	5	123159983	123160013	ff6600
cCREs w/o Repeats	circle	5	124862077	124862100	ff6600
cCREs w/o Repeats	circle	5	124863269	124863304	ff6600
cCREs w/o Repeats	circle	5	128432904	128432936	ff6600
cCREs w/o Repeats	circle	5	129584462	129584488	ff6600
cCREs w/o Repeats	circle	5	131306709	131306732	ff6600
cCREs w/o Repeats	circle	5	134747322	134747349	ff6600
cCREs w/o Repeats	circle	5	137350006	137350039	ff6600
cCREs w/o Repeats	circle	5	137553541	137553562	ff6600
cCREs w/o Repeats	circle	5	137608699	137608723	ff6600
cCREs w/o Repeats	circle	5	139354151	139354182	ff6600
cCREs w/o Repeats	circle	5	142701964	142702004	ff6600
cCREs w/o Repeats	circle	5	143254287	143254315	ff6600
cCREs w/o Repeats	circle	5	143549242	143549262	ff6600
cCREs w/o Repeats	circle	5	14514913	14514935	ff6600
cCREs w/o Repeats	circle	5	146385381	146385408	ff6600
cCREs w/o Repeats	circle	5	146584491	146584512	ff6600
cCREs w/o Repeats	circle	5	146845398	146845425	ff6600
cCREs w/o Repeats	circle	5	147186018	147186035	ff6600
cCREs w/o Repeats	circle	5	18360014	18360037	ff6600
cCREs w/o Repeats	circle	5	21055408	21055440	ff6600
cCREs w/o Repeats	circle	5	21865492	21865519	ff6600
cCREs w/o Repeats	circle	5	22745955	22745986	ff6600
cCREs w/o Repeats	circle	5	23675454	23675487	ff6600
cCREs w/o Repeats	circle	5	28165844	28165876	ff6600
cCREs w/o Repeats	circle	5	30105064	30105123	ff6600
cCREs w/o Repeats	circle	5	30106127	30106149	ff6600
cCREs w/o Repeats	circle	5	30588622	30588654	ff6600
cCREs w/o Repeats	circle	5	30712863	30712886	ff6600
cCREs w/o Repeats	circle	5	31138696	31138720	ff6600
cCREs w/o Repeats	circle	5	33681449	33681473	ff6600
cCREs w/o Repeats	circle	5	33721708	33721738	ff6600
cCREs w/o Repeats	circle	5	33983460	33983487	ff6600
cCREs w/o Repeats	circle	5	34187297	34187322	ff6600
cCREs w/o Repeats	circle	5	35056991	35057041	ff6600
cCREs w/o Repeats	circle	5	35397834	35397871	ff6600
cCREs w/o Repeats	circle	5	35757869	35757895	ff6600
cCREs w/o Repeats	circle	5	37245682	37245716	ff6600
cCREs w/o Repeats	circle	5	37338549	37338579	ff6600
cCREs w/o Repeats	circle	5	52114903	52114928	ff6600
cCREs w/o Repeats	circle	5	52565875	52565893	ff6600
cCREs w/o Repeats	circle	5	53049118	53049149	ff6600
cCREs w/o Repeats	circle	5	5693815	5693843	ff6600
cCREs w/o Repeats	circle	5	5749143	5749180	ff6600
cCREs w/o Repeats	circle	5	66618276	66618300	ff6600
cCREs w/o Repeats	circle	5	67608181	67608206	ff6600
cCREs w/o Repeats	circle	5	69341172	69341204	ff6600
cCREs w/o Repeats	circle	5	73007737	73007760	ff6600
cCREs w/o Repeats	circle	5	73338483	73338514	ff6600
cCREs w/o Repeats	circle	5	73491569	73491662	ff6600
cCREs w/o Repeats	circle	5	76657602	76657620	ff6600
cCREs w/o Repeats	circle	5	89883657	89883677	ff6600
cCREs w/o Repeats	circle	5	92603178	92603211	ff6600
cCREs w/o Repeats	circle	5	92898228	92898259	ff6600
cCREs w/o Repeats	circle	5	96793311	96793355	ff6600
cCREs w/o Repeats	circle	5	97111913	97111948	ff6600
cCREs w/o Repeats	circle	5	98167261	98167283	ff6600
cCREs w/o Repeats	circle	5	98186002	98186035	ff6600
cCREs w/o Repeats	circle	5	98253960	98253983	ff6600
cCREs w/o Repeats	circle	5	99036665	99036694	ff6600
cCREs w/o Repeats	circle	6	100704922	100704962	ff6600
cCREs w/o Repeats	circle	6	113343689	113343710	ff6600
cCREs w/o Repeats	circle	6	113471435	113471462	ff6600
cCREs w/o Repeats	circle	6	113891168	113891194	ff6600
cCREs w/o Repeats	circle	6	114397839	114397862	ff6600
cCREs w/o Repeats	circle	6	118197366	118197389	ff6600
cCREs w/o Repeats	circle	6	121473821	121473845	ff6600
cCREs w/o Repeats	circle	6	122486170	122486193	ff6600
cCREs w/o Repeats	circle	6	124840051	124840076	ff6600
cCREs w/o Repeats	circle	6	124857613	124857645	ff6600
cCREs w/o Repeats	circle	6	124996699	124996741	ff6600
cCREs w/o Repeats	circle	6	140424594	140424626	ff6600
cCREs w/o Repeats	circle	6	145746293	145746332	ff6600
cCREs w/o Repeats	circle	6	22875358	22875394	ff6600
cCREs w/o Repeats	circle	6	28133427	28133450	ff6600
cCREs w/o Repeats	circle	6	29179323	29179359	ff6600
cCREs w/o Repeats	circle	6	29433092	29433119	ff6600
cCREs w/o Repeats	circle	6	30174423	30174460	ff6600
cCREs w/o Repeats	circle	6	30547548	30547576	ff6600
cCREs w/o Repeats	circle	6	30958173	30958199	ff6600
cCREs w/o Repeats	circle	6	38253778	38253801	ff6600
cCREs w/o Repeats	circle	6	41605455	41605484	ff6600
cCREs w/o Repeats	circle	6	42373097	42373118	ff6600
cCREs w/o Repeats	circle	6	43265887	43265911	ff6600
cCREs w/o Repeats	circle	6	4748903	4748974	ff6600
cCREs w/o Repeats	circle	6	48596795	48596819	ff6600
cCREs w/o Repeats	circle	6	4903218	4903248	ff6600
cCREs w/o Repeats	circle	6	49214206	49214231	ff6600
cCREs w/o Repeats	circle	6	50262098	50262120	ff6600
cCREs w/o Repeats	circle	6	51399157	51399179	ff6600
cCREs w/o Repeats	circle	6	52172299	52172328	ff6600
cCREs w/o Repeats	circle	6	52190375	52190402	ff6600
cCREs w/o Repeats	circle	6	52234322	52234348	ff6600
cCREs w/o Repeats	circle	6	52259572	52259590	ff6600
cCREs w/o Repeats	circle	6	53068627	53068662	ff6600
cCREs w/o Repeats	circle	6	54040423	54040452	ff6600
cCREs w/o Repeats	circle	6	54485359	54485428	ff6600
cCREs w/o Repeats	circle	6	54595400	54595427	ff6600
cCREs w/o Repeats	circle	6	5496503	5496547	ff6600
cCREs w/o Repeats	circle	6	55203337	55203357	ff6600
cCREs w/o Repeats	circle	6	61180899	61180924	ff6600
cCREs w/o Repeats	circle	6	63257191	63257219	ff6600
cCREs w/o Repeats	circle	6	6863940	6863975	ff6600
cCREs w/o Repeats	circle	6	6879291	6879314	ff6600
cCREs w/o Repeats	circle	6	83135814	83135847	ff6600
cCREs w/o Repeats	circle	6	83710836	83710877	ff6600
cCREs w/o Repeats	circle	6	83711175	83711201	ff6600
cCREs w/o Repeats	circle	6	84588715	84588759	ff6600
cCREs w/o Repeats	circle	6	85187797	85187834	ff6600
cCREs w/o Repeats	circle	6	86732727	86732758	ff6600
cCREs w/o Repeats	circle	6	87980648	87980689	ff6600
cCREs w/o Repeats	circle	6	90428511	90428549	ff6600
cCREs w/o Repeats	circle	6	90604589	90604632	ff6600
cCREs w/o Repeats	circle	6	90987728	90987755	ff6600
cCREs w/o Repeats	circle	6	91411384	91411457	ff6600
cCREs w/o Repeats	circle	6	92706019	92706044	ff6600
cCREs w/o Repeats	circle	6	94700193	94700217	ff6600
cCREs w/o Repeats	circle	7	101421852	101421878	ff6600
cCREs w/o Repeats	circle	7	107370780	107370804	ff6600
cCREs w/o Repeats	circle	7	109010856	109010887	ff6600
cCREs w/o Repeats	circle	7	109671983	109672016	ff6600
cCREs w/o Repeats	circle	7	112953832	112953855	ff6600
cCREs w/o Repeats	circle	7	114745848	114745879	ff6600
cCREs w/o Repeats	circle	7	118491554	118491579	ff6600
cCREs w/o Repeats	circle	7	118597551	118597597	ff6600
cCREs w/o Repeats	circle	7	118994464	118994485	ff6600
cCREs w/o Repeats	circle	7	120201716	120201744	ff6600
cCREs w/o Repeats	circle	7	121392063	121392085	ff6600
cCREs w/o Repeats	circle	7	126823200	126823228	ff6600
cCREs w/o Repeats	circle	7	126847684	126847729	ff6600
cCREs w/o Repeats	circle	7	126949765	126949790	ff6600
cCREs w/o Repeats	circle	7	127614766	127614794	ff6600
cCREs w/o Repeats	circle	7	127824225	127824250	ff6600
cCREs w/o Repeats	circle	7	130936397	130936421	ff6600
cCREs w/o Repeats	circle	7	131554773	131554811	ff6600
cCREs w/o Repeats	circle	7	132154746	132154780	ff6600
cCREs w/o Repeats	circle	7	137266831	137266873	ff6600
cCREs w/o Repeats	circle	7	139085862	139085883	ff6600
cCREs w/o Repeats	circle	7	139188545	139188582	ff6600
cCREs w/o Repeats	circle	7	140048113	140048137	ff6600
cCREs w/o Repeats	circle	7	140153735	140153760	ff6600
cCREs w/o Repeats	circle	7	141061051	141061069	ff6600
cCREs w/o Repeats	circle	7	141461618	141461657	ff6600
cCREs w/o Repeats	circle	7	141481917	141481958	ff6600
cCREs w/o Repeats	circle	7	141949807	141949829	ff6600
cCREs w/o Repeats	circle	7	142441791	142441815	ff6600
cCREs w/o Repeats	circle	7	142659638	142659672	ff6600
cCREs w/o Repeats	circle	7	142967651	142967681	ff6600
cCREs w/o Repeats	circle	7	143107170	143107194	ff6600
cCREs w/o Repeats	circle	7	143459323	143459345	ff6600
cCREs w/o Repeats	circle	7	143459729	143459753	ff6600
cCREs w/o Repeats	circle	7	144838116	144838141	ff6600
cCREs w/o Repeats	circle	7	144938372	144938399	ff6600
cCREs w/o Repeats	circle	7	16061898	16061954	ff6600
cCREs w/o Repeats	circle	7	16203822	16203849	ff6600
cCREs w/o Repeats	circle	7	18402903	18402922	ff6600
cCREs w/o Repeats	circle	7	19756199	19756223	ff6600
cCREs w/o Repeats	circle	7	19796782	19796828	ff6600
cCREs w/o Repeats	circle	7	19852365	19852384	ff6600
cCREs w/o Repeats	circle	7	24585683	24585712	ff6600
cCREs w/o Repeats	circle	7	27446410	27446439	ff6600
cCREs w/o Repeats	circle	7	27674024	27674048	ff6600
cCREs w/o Repeats	circle	7	28290844	28290878	ff6600
cCREs w/o Repeats	circle	7	28451741	28451769	ff6600
cCREs w/o Repeats	circle	7	29289762	29289796	ff6600
cCREs w/o Repeats	circle	7	29308183	29308212	ff6600
cCREs w/o Repeats	circle	7	30291849	30291874	ff6600
cCREs w/o Repeats	circle	7	30445153	30445171	ff6600
cCREs w/o Repeats	circle	7	31055508	31055542	ff6600
cCREs w/o Repeats	circle	7	31115296	31115334	ff6600
cCREs w/o Repeats	circle	7	34133158	34133193	ff6600
cCREs w/o Repeats	circle	7	34651756	34651774	ff6600
cCREs w/o Repeats	circle	7	34812725	34812746	ff6600
cCREs w/o Repeats	circle	7	35214818	35214857	ff6600
cCREs w/o Repeats	circle	7	35334218	35334240	ff6600
cCREs w/o Repeats	circle	7	36697336	36697357	ff6600
cCREs w/o Repeats	circle	7	37771666	37771695	ff6600
cCREs w/o Repeats	circle	7	38061167	38061197	ff6600
cCREs w/o Repeats	circle	7	40898356	40898386	ff6600
cCREs w/o Repeats	circle	7	40898625	40898663	ff6600
cCREs w/o Repeats	circle	7	4119564	4119601	ff6600
cCREs w/o Repeats	circle	7	4120658	4120680	ff6600
cCREs w/o Repeats	circle	7	43489998	43490020	ff6600
cCREs w/o Repeats	circle	7	43713264	43713286	ff6600
cCREs w/o Repeats	circle	7	43797707	43797727	ff6600
cCREs w/o Repeats	circle	7	44384028	44384072	ff6600
cCREs w/o Repeats	circle	7	45176019	45176043	ff6600
cCREs w/o Repeats	circle	7	45366606	45366647	ff6600
cCREs w/o Repeats	circle	7	45413843	45413882	ff6600
cCREs w/o Repeats	circle	7	45699742	45699767	ff6600
cCREs w/o Repeats	circle	7	45785496	45785524	ff6600
cCREs w/o Repeats	circle	7	45833957	45833989	ff6600
cCREs w/o Repeats	circle	7	45866625	45866666	ff6600
cCREs w/o Repeats	circle	7	46395961	46395990	ff6600
cCREs w/o Repeats	circle	7	4836166	4836216	ff6600
cCREs w/o Repeats	circle	7	49636775	49636796	ff6600
cCREs w/o Repeats	circle	7	49975215	49975243	ff6600
cCREs w/o Repeats	circle	7	57387204	57387239	ff6600
cCREs w/o Repeats	circle	7	60004013	60004040	ff6600
cCREs w/o Repeats	circle	7	62464135	62464160	ff6600
cCREs w/o Repeats	circle	7	65370933	65370959	ff6600
cCREs w/o Repeats	circle	7	65861998	65862032	ff6600
cCREs w/o Repeats	circle	7	6729642	6729672	ff6600
cCREs w/o Repeats	circle	7	6730638	6730664	ff6600
cCREs w/o Repeats	circle	7	67952213	67952240	ff6600
cCREs w/o Repeats	circle	7	70337862	70337931	ff6600
cCREs w/o Repeats	circle	7	70346103	70346131	ff6600
cCREs w/o Repeats	circle	7	70360437	70360479	ff6600
cCREs w/o Repeats	circle	7	73375775	73375800	ff6600
cCREs w/o Repeats	circle	7	73391205	73391255	ff6600
cCREs w/o Repeats	circle	7	73740987	73741008	ff6600
cCREs w/o Repeats	circle	7	74013097	74013132	ff6600
cCREs w/o Repeats	circle	7	79499860	79499896	ff6600
cCREs w/o Repeats	circle	7	79508793	79508813	ff6600
cCREs w/o Repeats	circle	7	79578361	79578390	ff6600
cCREs w/o Repeats	circle	7	79592220	79592258	ff6600
cCREs w/o Repeats	circle	7	79607201	79607240	ff6600
cCREs w/o Repeats	circle	7	79715615	79715662	ff6600
cCREs w/o Repeats	circle	7	79721889	79721931	ff6600
cCREs w/o Repeats	circle	7	81493415	81493437	ff6600
cCREs w/o Repeats	circle	7	97789020	97789042	ff6600
cCREs w/o Repeats	circle	7	99381719	99381737	ff6600
cCREs w/o Repeats	circle	8	102785116	102785163	ff6600
cCREs w/o Repeats	circle	8	104170738	104170761	ff6600
cCREs w/o Repeats	circle	8	105269767	105269790	ff6600
cCREs w/o Repeats	circle	8	105276264	105276287	ff6600
cCREs w/o Repeats	circle	8	105355797	105355818	ff6600
cCREs w/o Repeats	circle	8	105518821	105518858	ff6600
cCREs w/o Repeats	circle	8	106136066	106136103	ff6600
cCREs w/o Repeats	circle	8	106511123	106511151	ff6600
cCREs w/o Repeats	circle	8	107544917	107544942	ff6600
cCREs w/o Repeats	circle	8	110721230	110721260	ff6600
cCREs w/o Repeats	circle	8	11312459	11312492	ff6600
cCREs w/o Repeats	circle	8	113848892	113848954	ff6600
cCREs w/o Repeats	circle	8	116943756	116943793	ff6600
cCREs w/o Repeats	circle	8	11728457	11728487	ff6600
cCREs w/o Repeats	circle	8	119666064	119666098	ff6600
cCREs w/o Repeats	circle	8	119700089	119700112	ff6600
cCREs w/o Repeats	circle	8	119861910	119861931	ff6600
cCREs w/o Repeats	circle	8	121084024	121084076	ff6600
cCREs w/o Repeats	circle	8	121128561	121128591	ff6600
cCREs w/o Repeats	circle	8	121730035	121730065	ff6600
cCREs w/o Repeats	circle	8	123332913	123332943	ff6600
cCREs w/o Repeats	circle	8	123411271	123411301	ff6600
cCREs w/o Repeats	circle	8	123514903	123514929	ff6600
cCREs w/o Repeats	circle	8	123653643	123653674	ff6600
cCREs w/o Repeats	circle	8	12385424	12385447	ff6600
cCREs w/o Repeats	circle	8	124751596	124751632	ff6600
cCREs w/o Repeats	circle	8	13494531	13494567	ff6600
cCREs w/o Repeats	circle	8	13889943	13889970	ff6600
cCREs w/o Repeats	circle	8	14096154	14096187	ff6600
cCREs w/o Repeats	circle	8	14911498	14911525	ff6600
cCREs w/o Repeats	circle	8	15011423	15011453	ff6600
cCREs w/o Repeats	circle	8	22974825	22974850	ff6600
cCREs w/o Repeats	circle	8	29218981	29219001	ff6600
cCREs w/o Repeats	circle	8	33797124	33797149	ff6600
cCREs w/o Repeats	circle	8	35826625	35826651	ff6600
cCREs w/o Repeats	circle	8	36458090	36458119	ff6600
cCREs w/o Repeats	circle	8	40286383	40286407	ff6600
cCREs w/o Repeats	circle	8	47990231	47990264	ff6600
cCREs w/o Repeats	circle	8	57321349	57321380	ff6600
cCREs w/o Repeats	circle	8	68276673	68276696	ff6600
cCREs w/o Repeats	circle	8	69889158	69889198	ff6600
cCREs w/o Repeats	circle	8	70373473	70373497	ff6600
cCREs w/o Repeats	circle	8	70487336	70487359	ff6600
cCREs w/o Repeats	circle	8	70743511	70743536	ff6600
cCREs w/o Repeats	circle	8	71525888	71525918	ff6600
cCREs w/o Repeats	circle	8	71568827	71568874	ff6600
cCREs w/o Repeats	circle	8	76899186	76899218	ff6600
cCREs w/o Repeats	circle	8	79399029	79399098	ff6600
cCREs w/o Repeats	circle	8	82863929	82863993	ff6600
cCREs w/o Repeats	circle	8	84715901	84715952	ff6600
cCREs w/o Repeats	circle	8	84723689	84723718	ff6600
cCREs w/o Repeats	circle	8	84946245	84946289	ff6600
cCREs w/o Repeats	circle	8	85493336	85493369	ff6600
cCREs w/o Repeats	circle	8	85700271	85700300	ff6600
cCREs w/o Repeats	circle	8	87472802	87472828	ff6600
cCREs w/o Repeats	circle	8	90347634	90347669	ff6600
cCREs w/o Repeats	circle	8	91802116	91802133	ff6600
cCREs w/o Repeats	circle	8	92827245	92827269	ff6600
cCREs w/o Repeats	circle	8	94532979	94533003	ff6600
cCREs w/o Repeats	circle	8	94870434	94870467	ff6600
cCREs w/o Repeats	circle	8	95677418	95677453	ff6600
cCREs w/o Repeats	circle	9	103112364	103112402	ff6600
cCREs w/o Repeats	circle	9	106148360	106148443	ff6600
cCREs w/o Repeats	circle	9	106157303	106157324	ff6600
cCREs w/o Repeats	circle	9	106655955	106655980	ff6600
cCREs w/o Repeats	circle	9	107605187	107605216	ff6600
cCREs w/o Repeats	circle	9	107907004	107907032	ff6600
cCREs w/o Repeats	circle	9	107936506	107936539	ff6600
cCREs w/o Repeats	circle	9	108826197	108826221	ff6600
cCREs w/o Repeats	circle	9	108953510	108953531	ff6600
cCREs w/o Repeats	circle	9	110879837	110879864	ff6600
cCREs w/o Repeats	circle	9	111439022	111439070	ff6600
cCREs w/o Repeats	circle	9	114978178	114978200	ff6600
cCREs w/o Repeats	circle	9	118926038	118926068	ff6600
cCREs w/o Repeats	circle	9	118927019	118927068	ff6600
cCREs w/o Repeats	circle	9	120303705	120303744	ff6600
cCREs w/o Repeats	circle	9	121669251	121669274	ff6600
cCREs w/o Repeats	circle	9	121791719	121791745	ff6600
cCREs w/o Repeats	circle	9	121822696	121822726	ff6600
cCREs w/o Repeats	circle	9	122572480	122572501	ff6600
cCREs w/o Repeats	circle	9	123259401	123259436	ff6600
cCREs w/o Repeats	circle	9	14860394	14860421	ff6600
cCREs w/o Repeats	circle	9	16502090	16502111	ff6600
cCREs w/o Repeats	circle	9	20727236	20727254	ff6600
cCREs w/o Repeats	circle	9	21037853	21037882	ff6600
cCREs w/o Repeats	circle	9	21165358	21165386	ff6600
cCREs w/o Repeats	circle	9	21248643	21248665	ff6600
cCREs w/o Repeats	circle	9	23222410	23222457	ff6600
cCREs w/o Repeats	circle	9	24974285	24974307	ff6600
cCREs w/o Repeats	circle	9	26733719	26733748	ff6600
cCREs w/o Repeats	circle	9	26806622	26806648	ff6600
cCREs w/o Repeats	circle	9	31464121	31464151	ff6600
cCREs w/o Repeats	circle	9	31913713	31913737	ff6600
cCREs w/o Repeats	circle	9	35558298	35558320	ff6600
cCREs w/o Repeats	circle	9	37545189	37545231	ff6600
cCREs w/o Repeats	circle	9	40269149	40269178	ff6600
cCREs w/o Repeats	circle	9	40686089	40686117	ff6600
cCREs w/o Repeats	circle	9	40963877	40963900	ff6600
cCREs w/o Repeats	circle	9	42944178	42944204	ff6600
cCREs w/o Repeats	circle	9	44067521	44067550	ff6600
cCREs w/o Repeats	circle	9	44134555	44134598	ff6600
cCREs w/o Repeats	circle	9	44288149	44288180	ff6600
cCREs w/o Repeats	circle	9	44799727	44799755	ff6600
cCREs w/o Repeats	circle	9	45431044	45431085	ff6600
cCREs w/o Repeats	circle	9	48835543	48835562	ff6600
cCREs w/o Repeats	circle	9	49796824	49796856	ff6600
cCREs w/o Repeats	circle	9	51104035	51104060	ff6600
cCREs w/o Repeats	circle	9	53975182	53975219	ff6600
cCREs w/o Repeats	circle	9	54286925	54286953	ff6600
cCREs w/o Repeats	circle	9	54699864	54699903	ff6600
cCREs w/o Repeats	circle	9	54981728	54981752	ff6600
cCREs w/o Repeats	circle	9	58312069	58312122	ff6600
cCREs w/o Repeats	circle	9	58488227	58488260	ff6600
cCREs w/o Repeats	circle	9	58555271	58555290	ff6600
cCREs w/o Repeats	circle	9	59578120	59578143	ff6600
cCREs w/o Repeats	circle	9	60712927	60712958	ff6600
cCREs w/o Repeats	circle	9	63148918	63148952	ff6600
cCREs w/o Repeats	circle	9	64385592	64385638	ff6600
cCREs w/o Repeats	circle	9	65102663	65102692	ff6600
cCREs w/o Repeats	circle	9	65215393	65215421	ff6600
cCREs w/o Repeats	circle	9	65630463	65630498	ff6600
cCREs w/o Repeats	circle	9	66157945	66157971	ff6600
cCREs w/o Repeats	circle	9	67760338	67760365	ff6600
cCREs w/o Repeats	circle	9	67831117	67831144	ff6600
cCREs w/o Repeats	circle	9	69759399	69759418	ff6600
cCREs w/o Repeats	circle	9	69760382	69760407	ff6600
cCREs w/o Repeats	circle	9	70141563	70141604	ff6600
cCREs w/o Repeats	circle	9	71771661	71771683	ff6600
cCREs w/o Repeats	circle	9	72925132	72925160	ff6600
cCREs w/o Repeats	circle	9	74853963	74853986	ff6600
cCREs w/o Repeats	circle	9	75626079	75626112	ff6600
cCREs w/o Repeats	circle	9	78113210	78113244	ff6600
cCREs w/o Repeats	circle	9	79718365	79718400	ff6600
cCREs w/o Repeats	circle	9	81863563	81863598	ff6600
cCREs w/o Repeats	circle	9	85326907	85326952	ff6600
cCREs w/o Repeats	circle	9	86696000	86696024	ff6600
cCREs w/o Repeats	circle	9	87015668	87015700	ff6600
cCREs w/o Repeats	circle	9	87144394	87144422	ff6600
cCREs w/o Repeats	circle	9	87730232	87730265	ff6600
cCREs w/o Repeats	circle	9	88327494	88327534	ff6600
cCREs w/o Repeats	circle	9	91381869	91381933	ff6600
cCREs w/o Repeats	circle	9	9239119	9239184	ff6600
cCREs w/o Repeats	circle	9	92457931	92457992	ff6600
cCREs w/o Repeats	circle	9	95750386	95750424	ff6600
cCREs w/o Repeats	circle	9	99140246	99140271	ff6600
cCREs w/o Repeats	circle	9	99436266	99436295	ff6600
cCREs w/o Repeats	circle	9	99875698	99875741	ff6600
cCREs w/o Repeats	circle	X	100767866	100767898	ff6600
cCREs w/o Repeats	circle	X	101850058	101850083	ff6600
cCREs w/o Repeats	circle	X	103821607	103821628	ff6600
cCREs w/o Repeats	circle	X	10485064	10485126	ff6600
cCREs w/o Repeats	circle	X	120293146	120293177	ff6600
cCREs w/o Repeats	circle	X	134475052	134475078	ff6600
cCREs w/o Repeats	circle	X	137127640	137127665	ff6600
cCREs w/o Repeats	circle	X	139870842	139870921	ff6600
